Price,Close,High,Low,Open,Volume
2016-06-13,22.17983055114746,22.58542169569288,22.125144788343775,22.487442095687204,152082000
2016-06-14,22.20718002319336,22.439597617239645,22.045400035164416,22.1752798418034,127727600
2016-06-15,22.13425636291504,22.423638701038083,22.10919169619796,22.28920078515296,117780800
2016-06-16,22.227684020996094,22.27325520327819,21.890451361449387,21.977037303157044,125307200
2016-06-17,21.721834182739258,22.022608481926333,21.714998679780535,22.01577297896761,244032800
2016-06-20,21.66942596435547,22.004379519882672,21.653475877826985,21.874499747171008,137647600
2016-06-21,21.854001998901367,21.954258980801672,21.573734093628605,21.632978040953613,142185600
2016-06-22,21.771961212158203,22.077291901443324,21.726388299887315,21.931462059034185,116876400
2016-06-23,21.89728546142578,21.940579298719243,21.70360534149718,21.86082886562265,128960800
2016-06-24,21.282060623168945,21.569163850262033,21.11116613487545,21.17041004424388,301245600
2016-06-27,20.9721736907959,21.20231210907493,20.849129439590143,21.190918446796537,181958400
2016-06-28,21.325355529785156,21.341307353025577,20.994960170790478,21.168133761908027,161779600
2016-06-29,21.509925842285156,21.544105097006888,21.334473145980517,21.41194623924505,146124000
2016-06-30,21.783357620239258,21.822093299821137,21.48714145243588,21.51904162837733,143345600
2016-07-01,21.84943389892578,21.9815927449947,21.721833213578662,21.758289807208286,104106000
2016-07-05,21.644363403320312,21.737786589539503,21.52359820234758,21.735507508833635,110820800
2016-07-06,21.767410278320312,21.79703311573814,21.503094253113787,21.55550094658784,123796400
2016-07-07,21.860836029052734,21.98843676381991,21.7879210751244,21.806148509784265,100558400
2016-07-08,22.02944564819336,22.07729591094634,21.88589485993442,21.986151808280546,115648400
2016-07-11,22.097806930541992,22.250472322052435,22.040842076536958,22.045398499948433,95179600
2016-07-12,22.198060989379883,22.261861339375837,22.12970421656814,22.141096142822185,96670000
2016-07-13,22.072738647460938,22.255025107420934,22.06590140581734,22.19578292060921,103568800
2016-07-14,22.51022720336914,22.555798381658345,22.175273653813534,22.19122374005766,155676000
2016-07-15,22.50795555114746,22.62644343528996,22.444155185115157,22.539855734163613,120548000
2016-07-18,22.7471981048584,22.815554863126287,22.46693035451658,22.489715940605876,145975600
2016-07-19,22.756315231323242,22.78593632270833,22.635548308532545,22.68567764659114,95119600
2016-07-20,22.77682876586914,22.890758482628247,22.72669941234641,22.785943351821413,105104000
2016-07-21,22.65605926513672,23.013798438655886,22.58770075262052,22.747203369015253,130808000
2016-07-22,22.480606079101562,22.62643593553281,22.40085390956624,22.617321352202232,113254800
2016-07-25,22.17983055114746,22.52161961092135,22.084130031633748,22.387183415189565,161531600
2016-07-26,22.02716827392578,22.323386195929274,21.970203422650442,22.061347532376846,224959200
2016-07-27,23.45812225341797,23.777125730081984,23.41255107322129,23.758896562631676,369379200
2016-07-28,23.774845123291016,23.79990979231886,23.42849965611466,23.430778736506912,159479200
2016-07-29,23.74522590637207,23.822698999963638,23.62446071248406,23.740669483656855,110934800
2016-08-01,24.16448402404785,24.187269610665414,23.790794840547626,23.790794840547626,152671600
2016-08-02,23.806747436523438,24.16904299572096,23.697374175420425,24.164486573288297,135266400
2016-08-03,24.105241775512695,24.116633700395067,23.872824256021797,23.88193883898506,120810400
2016-08-04,24.25415802001953,24.28393958084668,24.118991787057148,24.187720617085038,109634800
2016-08-05,24.62299346923828,24.661938981640454,24.325170938035715,24.345788533596977,162213600
2016-08-08,24.826887130737305,24.826887130737305,24.54968393855186,24.63215606994949,112148800
2016-08-09,24.927690505981445,24.957473812255955,24.744416553749847,24.794817458663687,105260800
2016-08-10,24.74212646484375,24.948311201620122,24.68714445098562,24.904782827232136,96034000
2016-08-11,24.72608757019043,24.95518131150681,24.70775965140195,24.861252038600757,109938000
2016-08-12,24.783361434936523,24.842926298107884,24.691723587252874,24.691723587252874,74641600
2016-08-15,25.0811824798584,25.09492754442996,24.760450906365758,24.774195970937317,103472800
2016-08-16,25.058269500732422,25.253000553520927,25.019323989313243,25.115542928529912,135177600
2016-08-17,25.021621704101562,25.055986118985572,24.820018068966988,24.99412982262501,101424000
2016-08-18,24.989540100097656,25.10866804972815,24.9757932901758,25.023904503133075,87938800
2016-08-19,25.053688049316406,25.129289392447387,24.824594341292553,24.918521852702266,101472400
2016-08-22,24.85896873474121,24.99413323781459,24.70776598772999,24.9391512151955,103280800
2016-08-23,24.936859130859375,25.044533493710123,24.863549186682878,24.877294255013805,85030800
2016-08-24,24.74899673461914,24.913944508954565,24.668814274274574,24.87270756537071,94700400
2016-08-25,24.643617630004883,24.714636141875225,24.439724307408834,24.602380680050242,100344800
2016-08-26,24.499290466308594,24.73067393580035,24.354960259960663,24.606964827283427,111065200
2016-08-29,24.47178840637207,24.613827126359638,24.350369027794624,24.425970366554758,99881200
2016-08-30,24.283933639526367,24.398480496316587,24.169386782736147,24.23811559594881,99455600
2016-08-31,24.30684471130371,24.414519045422956,24.201461803910494,24.206044657362554,118649600
2016-09-01,24.4511775970459,24.46721409021607,24.196883385456967,24.316011370743013,106806000
2016-09-02,24.68027114868164,24.742125693863773,24.471794991368803,24.673396867797713,107210000
2016-09-06,24.673398971557617,24.810856635409966,24.629872342661386,24.719218775457332,107521600
2016-09-07,24.824594497680664,24.916232331036756,24.52906340272657,24.703175111318515,169457200
2016-09-08,24.173969268798828,24.574883290465237,24.109823304987632,24.570302184984335,212008000
2016-09-09,23.626441955566406,24.2197957811016,23.626441955566406,23.972374068186998,186228000
2016-09-12,24.155649185180664,24.219795165153805,23.48898543364512,23.51647731699655,181171200
2016-09-13,24.730670928955078,24.923110598072498,24.568014567543866,24.629870862128524,248704800
2016-09-14,25.605804443359375,25.89446302139946,24.87957776681186,24.909361069182438,443554800
2016-09-15,26.476364135742188,26.51301997404146,25.99984872493112,26.08461404011325,359934400
2016-09-16,26.327455520629883,26.604658771448115,26.12585363308392,26.373275323149475,319547600
2016-09-19,26.02046775817871,26.616111140609824,25.9448664034801,26.389308824360544,188092000
2016-09-20,26.01818084716797,26.144183126868434,25.775341996669095,25.899052849144045,138057200
2016-09-21,26.013595581054688,26.11439564085053,25.759301382936105,26.082322656209136,144012800
2016-09-22,26.25872230529785,26.33203222435925,26.116683572433615,26.196866023306033,124296000
2016-09-23,25.821155548095703,26.297670952729277,25.555407715257417,26.212905638646035,209924800
2016-09-26,25.8601016998291,25.9769400009538,25.55540834270667,25.57602594110401,119477600
2016-09-27,25.908212661743164,25.92883200916853,25.736392340534106,25.88759506216449,98429600
2016-09-28,26.105226516723633,26.263301729645175,25.9860985613157,26.04566341294278,118564400
2016-09-29,25.699735641479492,26.07086812688124,25.612680650119508,25.924248274145206,143548000
2016-09-30,25.8990478515625,25.972357778011098,25.61268067827166,25.763881636889035,145516400
2016-10-03,25.777629852294922,25.899051016800733,25.722647837700507,25.821158227265812,86807200
2016-10-04,25.887596130371094,26.18770841115558,25.80283080585212,25.90134119732404,118947200
2016-10-05,25.8990478515625,26.038795171956153,25.81657396582702,25.979230310514634,85812400
2016-10-06,26.09148597717285,26.1945774613045,25.91737424491938,26.04795760714785,115117200
2016-10-07,26.130430221557617,26.244977086281747,26.00442971906894,26.18770365391968,97433600
2016-10-10,26.58633041381836,26.74669533984366,26.28163530652368,26.350362382885976,144944000
2016-10-11,26.643611907958984,27.19114599675615,26.62070112773044,26.964341856992956,256164000
2016-10-12,26.88185691833496,27.02847851071256,26.746692459220384,26.884148344987565,150347200
2016-10-13,26.799392700195312,26.90477563533593,26.510734031338092,26.75586432017206,140769600
2016-10-14,26.94829750061035,27.072008336808725,26.83375062426148,27.005570938784786,142608800
2016-10-17,26.929973602294922,26.996409258081005,26.753570419030886,26.879572692790912,94499600
2016-10-18,26.911643981933594,27.081172873141668,26.907061127987973,27.074300340069897,98214000
2016-10-19,26.831459045410156,26.978078896927713,26.0708679102204,26.861240601927424,80138400
2016-10-20,26.817712783813477,26.89102271107884,26.650475331542438,26.77189473471508,96503200
2016-10-21,26.712329864501953,26.783350112783413,26.639019937258844,26.76043934039463,92770800
2016-10-24,26.952880859375,26.97349845853765,26.803969567762543,26.826878593892154,94154800
2016-10-25,27.09033203125,27.115532479943987,26.874983377990965,27.021603217021607,192516000
2016-10-26,26.480941772460938,26.50614222102865,25.95860838005083,26.187702095869042,264536800
2016-10-27,26.226646423339844,26.54279508659354,26.139589702441672,26.435120772543367,138248000
2016-10-28,26.052547454833984,26.393896730570628,25.990691149471797,26.08691187471887,151446800
2016-10-31,26.011295318603516,26.169370509102485,25.93340256247142,26.036495761953958,105677600
2016-11-01,25.54166603088379,26.0639995898348,25.32173620331741,25.992981074598433,175303200
2016-11-02,25.564571380615234,25.738683124487448,25.482099236514344,25.521044755532166,113326800
2016-11-03,25.290555953979492,25.665895442781576,25.22608063141921,25.555366820341316,107730400
2016-11-04,25.062583923339844,25.387265440271594,24.894487820797455,24.99120079131394,123348000
2016-11-07,25.424110412597656,25.447137060209464,25.205352868233966,25.348120894340145,130240000
2016-11-08,25.573780059814453,25.72575906993961,25.26061278757501,25.4010775974833,97016800
2016-11-09,25.532329559326172,25.633648892110934,24.880666983590114,25.302059626139112,236705600
2016-11-10,24.82080078125,25.580690643591737,24.36947184170158,25.580690643591737,228538000
2016-11-11,24.968170166015625,25.069489503833324,24.53526330257498,24.6665171007387,136575600
2016-11-14,24.341835021972656,24.825401542133175,23.966495654149348,24.802374899615096,204702000
2016-11-15,24.66421890258789,24.7954727273236,24.445463113635245,24.539872896498174,129058000
2016-11-16,25.327394485473633,25.38266054531642,24.546779397604602,24.56980604412884,235362000
2016-11-17,25.31817626953125,25.410284586233168,25.0602750909499,25.285938622208583,110528000
2016-11-18,25.343507766723633,25.454038105396624,25.251401200786297,25.26521683431287,113715600
2016-11-21,25.72806739807129,25.787936332055246,25.332002724291176,25.35733256436925,117058400
2016-11-22,25.74418067932129,25.88694692155281,25.652072349507886,25.77871976578358,103862000
2016-11-23,25.612930297851562,25.67740561027784,25.405686967323877,25.642864762386477,109705600
2016-11-25,25.741878509521484,25.7603005275793,25.548450833555098,25.589899495775015,45903600
2016-11-28,25.69121742248535,25.898460722164202,25.64976876254958,25.658979771070893,108776000
2016-11-29,25.665891647338867,25.797145465089997,25.345816517089258,25.50930799135326,114115200
2016-11-30,25.44942855834961,25.836282060369317,25.391861083387273,25.69812047182369,144649200
2016-12-01,25.212251663208008,25.546144082949098,25.106327716648067,25.414890306035694,148347600
2016-12-02,25.306673049926758,25.350423154767572,25.06488885007847,25.138575178927937,106112000
2016-12-05,25.124752044677734,25.336599957307254,24.926719765578795,25.32969214054196,137298000
2016-12-06,25.31817626953125,25.412587777276222,25.143172400299626,25.214555511254105,104782000
2016-12-07,25.566879272460938,25.603723317829555,25.13627547234508,25.159302122290075,119994800
2016-12-08,25.817869186401367,25.889252313584898,25.467857854722514,25.527728537713447,108273200
2016-12-09,26.23926544189453,26.411967939555495,25.861622787554868,25.861622787554868,137610400
2016-12-12,26.0895938873291,26.481052217379425,25.90307397707288,26.087290695226457,105497600
2016-12-13,26.524795532226562,26.692891608292033,26.193206249175397,26.213929700955966,174935200
2016-12-14,26.524795532226562,26.75736691181415,26.476439054584976,26.490254689105356,136127200
2016-12-15,26.66986656188965,26.87941306770243,26.53400812945132,26.56854721782014,186098000
2016-12-16,26.704408645629883,26.826451448381032,26.630722325658223,26.819543630386885,177404400
2016-12-19,26.858686447143555,27.02908571582107,26.653746335091068,26.66526053515615,111117600
2016-12-20,26.930070877075195,27.05672005666432,26.867898761435306,26.881714396728537,85700000
2016-12-21,26.955406188964844,27.03369890411242,26.89093086873785,26.895537252651614,95132800
2016-12-22,26.778093338012695,26.82875300931792,26.628417515561896,26.79190897316127,104343600
2016-12-23,26.8310604095459,26.8310604095459,26.6169092330272,26.6169092330272,56998000
2016-12-27,27.001455307006836,27.125801293026985,26.82414645854798,26.831054276079044,73187600
2016-12-28,26.88632583618164,27.176464772827636,26.75737344085162,27.06132977220982,83623600
2016-12-29,26.87941551208496,26.966917471943905,26.80342599712243,26.814938442018846,60158000
2016-12-30,26.66986656188965,26.98763847262534,26.58006141848999,26.86099104935882,122345200
2017-01-03,26.745861053466797,26.787309724052825,26.425785891593833,26.66526690422193,115127600
2017-01-04,26.715919494628906,26.82875303786345,26.653747379573833,26.67677402378607,84472400
2017-01-05,26.851778030395508,26.909345515795238,26.66756137438828,26.69289120850978,88774400
2017-01-06,27.151132583618164,27.208700075222662,26.819543269793733,26.890926397200776,127007600
2017-01-09,27.39982032775879,27.501139665978368,27.158037939035147,27.160339373579944,134247600
2017-01-10,27.427452087402344,27.489624196826544,27.24093400230956,27.34915939598723,97848400
2017-01-11,27.5748233795166,27.61627203608012,27.310012615739687,27.3422502645313,110354400
2017-01-12,27.45969009399414,27.471204293616978,27.22020914776478,27.379095967094887,108344800
2017-01-13,27.411333084106445,27.544890067121873,27.35837022642096,27.427451909172433,104447600
2017-01-17,27.63239288330078,27.687657177157718,27.222512669956387,27.250143938474743,137759200
2017-01-18,27.630098342895508,27.74753654132879,27.565623020405322,27.632401534933237,94852000
2017-01-19,27.58173370361328,27.653116824309897,27.487323939803588,27.494231757055484,102389200
2017-01-20,27.63239288330078,27.736013653885067,27.570220772314254,27.736013653885067,130391600
2017-01-23,27.650819778442383,27.818915880985873,27.57943488959548,27.63239775829992,88200800
2017-01-24,27.62548828125,27.65542274456876,27.51726111543693,27.52877531653976,92844000
2017-01-25,28.065303802490234,28.11596347786842,27.69687219540411,27.729109851222866,129510400
2017-01-26,28.07912254333496,28.194257535877,28.00082983485968,28.016948663542745,105350400
2017-01-27,28.0814208984375,28.173529233733234,28.00082676386137,28.125172752987556,82251600
2017-01-30,28.00773048400879,28.00773048400879,27.78437013138144,27.846542238438513,121510000
2017-01-31,27.943262100219727,27.952473110362984,27.775165996361807,27.897208806323995,196804000
2017-02-01,29.647258758544922,30.047929772891518,29.24658950101878,29.25119412743658,447940000
2017-02-02,29.596599578857422,29.794631897723733,29.423897097763813,29.469952146814403,134841600
2017-02-03,29.723249435424805,29.748579273766516,29.511401475494605,29.545940567032826,98029200
2017-02-06,30.001874923706055,30.05023316675811,29.68179978377818,29.734764410368804,107383600
2017-02-07,30.287410736083984,30.416361365033605,30.03871873154924,30.05944218685019,152735200
2017-02-08,30.404850006103516,30.446300434222355,30.21603042852631,30.24596665363206,92016400
2017-02-09,30.62455177307129,30.63148954064726,30.323902238905653,30.446474171247278,113399600
2017-02-10,30.555166244506836,30.744807941745723,30.538979298745115,30.63380014736456,80262000
2017-02-13,30.82575225830078,30.948327712231414,30.700868920481543,30.777187888155584,92141600
2017-02-14,31.225845336914062,31.242032282112998,30.816499477718178,30.867378783556042,132904800
2017-02-15,31.33916473388672,31.514930892914073,31.133336096768414,31.34147967526806,142492400
2017-02-16,31.302167892456055,31.42936264279203,31.18421879315438,31.37617191834929,90338400
2017-02-17,31.38772964477539,31.41316929543425,31.24434444772019,31.24434444772019,88792800
2017-02-21,31.614376068115234,31.625940188950025,31.447862608942085,31.505679684241812,98028800
2017-02-22,31.709205627441406,31.7115170406935,31.477937262724854,31.55194130441905,83347600
2017-02-23,31.57506561279297,31.79476982608597,31.52187488362987,31.771645109824725,83152800
2017-02-24,31.605127334594727,31.605127334594727,31.28597594519853,31.43167610624884,87106400
2017-02-27,31.66756248474121,31.785511560799364,31.517239520944983,31.71613037409582,81029600
2017-02-28,31.681446075439453,31.785516105939294,31.6143762914484,31.70225937576457,93931600
2017-03-01,32.32900619506836,32.412262955360646,31.82253139290543,31.889597672282996,145658400
2017-03-02,32.137054443359375,32.442326858600865,32.090797945977826,32.377571996917055,104844000
2017-03-03,32.32668685913086,32.338250981396506,32.051476982031915,32.095418529316575,84432400
2017-03-06,32.22492218017578,32.32436937834266,32.05378590671845,32.23185994645789,87000000
2017-03-07,32.26655578613281,32.3729372331792,32.09772737806563,32.160170810212044,69785200
2017-03-08,32.146305084228516,32.331320495524345,32.10467846934657,32.13474095935838,74828800
2017-03-09,32.07228469848633,32.097724351489845,31.695319786182953,32.08616376011247,88623600
2017-03-10,32.17866897583008,32.229548280748425,32.0630348335382,32.204108628289255,78451200
2017-03-13,32.19253921508789,32.245729923711664,32.10465968102979,32.111597446116654,69686800
2017-03-14,32.14398193359375,32.296616327969346,32.109289571651075,32.215674541184775,61236400
2017-03-15,32.48393630981445,32.55100254209936,32.15322091433722,32.24110396873466,102767200
2017-03-16,32.53713607788086,32.61345503656059,32.43768887879854,32.54407384422683,76928000
2017-03-17,32.375247955322266,32.608827648937776,32.35211971565288,32.608827648937776,175540000
2017-03-20,32.7152214050293,32.724470586058935,32.43075880190121,32.470073996808175,86168000
2017-03-21,32.34056091308594,33.02511669068808,32.31512125681653,32.86554098580492,158119600
2017-03-22,32.705970764160156,32.74760090361427,32.322064442958755,32.34288127712336,103440800
2017-03-23,32.590328216552734,32.742966140564654,32.51863560860373,32.66895859115008,81385200
2017-03-24,32.52558517456055,32.779981806867895,32.458518896338866,32.72447612467116,89582400
2017-03-27,32.58108139038086,32.65971177065704,32.058412739296315,32.23649033017133,94300400
2017-03-28,33.25639343261719,33.31189558480761,32.52095815621563,32.58802796194624,133499200
2017-03-29,33.33037567138672,33.41594731481886,33.11529791461728,33.22861708711483,116760000
2017-03-30,33.286441802978516,33.41826641626547,33.18699813656813,33.346573814179116,84829200
2017-03-31,33.2240104675293,33.36508429564354,33.07368392967407,33.23788600326598,78646800
2017-04-03,33.23325729370117,33.33038956585056,33.082934295371665,33.2355722354098,79942800
2017-04-04,33.480716705322266,33.50846777533685,33.11068597037959,33.129187860014184,79565600
2017-04-05,33.30727005004883,33.640297051616685,33.25870214195555,33.35352301607212,110871600
2017-04-06,33.2240104675293,33.4229013804629,33.17544256357612,33.36970712163922,84596000
2017-04-07,33.149993896484375,33.34425840175549,33.13380695214871,33.24018838313695,66688800
2017-04-10,33.11068344116211,33.274885493579646,33.04824000952453,33.21013064924229,75733600
2017-04-11,32.7545280456543,33.15230977466501,32.39143514753885,33.05748893171937,121517600
2017-04-12,32.79384231567383,32.87478409512995,32.61113840105722,32.7475893661455,81400000
2017-04-13,32.620399475097656,32.92798678522125,32.620399475097656,32.8192903850695,71291600
2017-04-17,32.80078125,32.81234537001245,32.57876214393246,32.71983593878682,66328400
